label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
thumbs_up,0.0,0.0,0.0,-0.08702787011861801,-0.2594642639160156,-0.016738073900341988,-0.13504426181316376,-0.5977948904037476,-0.04940342158079147,-0.22070594131946564,-0.8216295838356018,-0.08436736464500427,-0.35079294443130493,-0.9364529848098755,-0.10907937586307526,-0.08168558031320572,-0.746505081653595,-0.08289943635463715,0.20605550706386566,-0.8499309420585632,-0.15582311153411865,0.20465728640556335,-0.7371933460235596,-0.19008199870586395,0.12480022013187408,-0.6925643086433411,-0.21147815883159637,-1.5842877232330466e-08,-0.6372547745704651,-0.11848337948322296,0.2958044111728668,-0.7337957620620728,-0.16467098891735077,0.26445019245147705,-0.6227983832359314,-0.15879270434379578,0.18046635389328003,-0.5858274698257446,-0.1617463082075119,0.0990946963429451,-0.49268093705177307,-0.15649005770683289,0.3601676821708679,-0.5799344182014465,-0.18964140117168427,0.31685391068458557,-0.4887580871582031,-0.15435214340686798,0.23408876359462738,-0.45727619528770447,-0.1382388472557068,0.19884809851646423,-0.3409743905067444,-0.19737602770328522,0.39615410566329956,-0.43119847774505615,-0.20347274839878082,0.3526167571544647,-0.35541051626205444,-0.17015479505062103,0.274350106716156,-0.3126770853996277,-0.15249121189117432
thumbs_up,0.0,0.0,0.0,-0.10013702511787415,-0.2683079242706299,-0.01575997658073902,-0.14763866364955902,-0.5983889102935791,-0.050063930451869965,-0.22884781658649445,-0.8184112310409546,-0.08657501637935638,-0.3584732115268707,-0.9335400462150574,-0.11421732604503632,-0.08854841440916061,-0.7343593835830688,-0.08339164406061172,0.18713797628879547,-0.8231731057167053,-0.14616838097572327,0.17951154708862305,-0.7266153693199158,-0.17596103250980377,0.09868910163640976,-0.6864355802536011,-0.1946992427110672,2.7656993140112718e-08,-0.6208482980728149,-0.11443249136209488,0.2822428345680237,-0.7078258991241455,-0.14882424473762512,0.24851588904857635,-0.6149094104766846,-0.1388763040304184,0.1665838360786438,-0.5772718191146851,-0.14036612212657928,0.1014305129647255,-0.47467124462127686,-0.1469498723745346,0.3440302610397339,-0.5557477474212646,-0.16497884690761566,0.30075836181640625,-0.47552964091300964,-0.12611722946166992,0.2219339907169342,-0.4425944685935974,-0.11059439182281494,0.20086456835269928,-0.32090333104133606,-0.18247856199741364,0.38088324666023254,-0.3987017571926117,-0.17601127922534943,0.33833613991737366,-0.33363163471221924,-0.1372978538274765,0.26329755783081055,-0.29830244183540344,-0.11791989207267761
thumbs_up,0.0,0.0,0.0,-0.10324082523584366,-0.26554131507873535,-0.01870902068912983,-0.15598075091838837,-0.5832005143165588,-0.061516229063272476,-0.24903103709220886,-0.7973021268844604,-0.10640214383602142,-0.3850913941860199,-0.9228784441947937,-0.14268994331359863,-0.08769620209932327,-0.7261644601821899,-0.10113491863012314,0.19790689647197723,-0.8129786252975464,-0.1708536148071289,0.1842074692249298,-0.7216014266014099,-0.20451749861240387,0.09528477489948273,-0.6921769380569458,-0.22684639692306519,2.5175006967970148e-08,-0.6070011854171753,-0.13459908962249756,0.2943730354309082,-0.6978089809417725,-0.17802010476589203,0.2522815763950348,-0.6084790229797363,-0.1702466458082199,0.16307790577411652,-0.5750125050544739,-0.17338605225086212,0.10209118574857712,-0.45523855090141296,-0.16887100040912628,0.35138529539108276,-0.5425354242324829,-0.19441893696784973,0.30314138531684875,-0.4656646251678467,-0.15472544729709625,0.21919065713882446,-0.43527695536613464,-0.13829882442951202,0.20284339785575867,-0.2957689166069031,-0.20602449774742126,0.38879767060279846,-0.38502267003059387,-0.20573113858699799,0.34440332651138306,-0.32569074630737305,-0.16744071245193481,0.26518714427948,-0.2890520691871643,-0.14808155596256256
thumbs_up,0.0,0.0,0.0,-0.10936810076236725,-0.2633243501186371,-0.018257079645991325,-0.1656881421804428,-0.5726385116577148,-0.06087838113307953,-0.2522817552089691,-0.7891942858695984,-0.10610882937908173,-0.3814336955547333,-0.9243961572647095,-0.14288897812366486,-0.08772227168083191,-0.7199272513389587,-0.09953143447637558,0.20093871653079987,-0.7947162985801697,-0.16947494447231293,0.18608053028583527,-0.7013621926307678,-0.20397387444972992,0.09320656955242157,-0.6709389686584473,-0.22641274333000183,1.9306744647451524e-08,-0.5989885926246643,-0.13380472362041473,0.2937904894351959,-0.6751949787139893,-0.17287872731685638,0.2536185383796692,-0.5858799815177917,-0.16348384320735931,0.16406498849391937,-0.5569076538085938,-0.1673460751771927,0.10343705862760544,-0.44675585627555847,-0.16917966306209564,0.35269027948379517,-0.5206988453865051,-0.18960484862327576,0.3045525848865509,-0.44155457615852356,-0.1451888382434845,0.22055399417877197,-0.4128924608230591,-0.12768688797950745,0.20656608045101166,-0.28851139545440674,-0.20809273421764374,0.38884133100509644,-0.3644302785396576,-0.2015996128320694,0.34301212430000305,-0.30330076813697815,-0.1581953465938568,0.26815471053123474,-0.2723050117492676,-0.1365601122379303
thumbs_up,0.0,0.0,0.0,-0.14598649740219116,-0.24047400057315826,-0.0042673880234360695,-0.24241237342357635,-0.540898323059082,-0.044788144528865814,-0.3498128354549408,-0.7386165857315063,-0.08848032355308533,-0.5017985105514526,-0.8649845123291016,-0.12437065690755844,-0.13552361726760864,-0.6397319436073303,-0.1152980774641037,0.1698860228061676,-0.7504896521568298,-0.18219497799873352,0.16473278403282166,-0.6535096764564514,-0.20971602201461792,0.0721711814403534,-0.6018611192703247,-0.22424910962581635,1.1000311772590976e-09,-0.5207108855247498,-0.15338338911533356,0.3001932203769684,-0.6249507069587708,-0.17991840839385986,0.2621752917766571,-0.5406433343887329,-0.15760190784931183,0.16358020901679993,-0.4969555139541626,-0.1553298830986023,0.1478845626115799,-0.37764880061149597,-0.18958589434623718,0.3883947730064392,-0.4736325442790985,-0.19608114659786224,0.33899804949760437,-0.40104180574417114,-0.1370946317911148,0.24882756173610687,-0.35785427689552307,-0.11366582661867142,0.2838009297847748,-0.2344725877046585,-0.22718599438667297,0.4502372443675995,-0.3439355790615082,-0.2083636224269867,0.3984636664390564,-0.2823449969291687,-0.1485051065683365,0.32193538546562195,-0.23654033243656158,-0.11735166609287262
thumbs_up,0.0,0.0,0.0,-0.16792090237140656,-0.2299714833498001,-0.00017471014871262014,-0.2875750958919525,-0.5206818580627441,-0.03732776269316673,-0.4051308035850525,-0.71286940574646,-0.07768063992261887,-0.575162410736084,-0.8180391788482666,-0.1109704077243805,-0.16231417655944824,-0.632976770401001,-0.10040849447250366,0.13793526589870453,-0.7657955288887024,-0.16421514749526978,0.137581929564476,-0.6780770421028137,-0.19363094866275787,0.04663329944014549,-0.615274965763092,-0.2103639394044876,6.060141277686171e-09,-0.527040958404541,-0.14064228534698486,0.29132717847824097,-0.6619535088539124,-0.16785119473934174,0.26498928666114807,-0.5710721015930176,-0.14873084425926208,0.17145101726055145,-0.5064305663108826,-0.14689086377620697,0.17010104656219482,-0.40006279945373535,-0.17896243929862976,0.4027917683124542,-0.5215636491775513,-0.1880953013896942,0.36007964611053467,-0.4420081377029419,-0.13126176595687866,0.2709832489490509,-0.38334396481513977,-0.1073235496878624,0.3237764835357666,-0.27074623107910156,-0.21816478669643402,0.4773063063621521,-0.38735416531562805,-0.2030993103981018,0.4299258589744568,-0.31742388010025024,-0.14520715177059174,0.3544563949108124,-0.2637886106967926,-0.11379990726709366
thumbs_up,0.0,0.0,0.0,-0.2506474554538727,-0.1664629429578781,0.014245359227061272,-0.3947412669658661,-0.4440913796424866,-0.009889190085232258,-0.5068973302841187,-0.6451135277748108,-0.03676450625061989,-0.6819660067558289,-0.7075902223587036,-0.05473773926496506,-0.21416103839874268,-0.6709657907485962,-0.09225339442491531,0.012079273350536823,-0.9999270439147949,-0.11735633760690689,0.03096337988972664,-0.9111647605895996,-0.10955000668764114,-0.023948492482304573,-0.7988916635513306,-0.10005266219377518,-6.814768749308087e-09,-0.6660802364349365,-0.12653939425945282,0.19739757478237152,-0.9754705429077148,-0.11126697808504105,0.18033970892429352,-0.8862435221672058,-0.07516855001449585,0.11225742101669312,-0.7646667957305908,-0.06347548216581345,0.20483684539794922,-0.6283894777297974,-0.15290838479995728,0.3391466438770294,-0.8697550892829895,-0.121574766933918,0.30552196502685547,-0.7835738658905029,-0.06394580751657486,0.24754154682159424,-0.6709511280059814,-0.044977154582738876,0.3856278657913208,-0.5779334306716919,-0.1781385838985443,0.45253294706344604,-0.7759674191474915,-0.13724860548973083,0.41168081760406494,-0.6960538029670715,-0.07393591850996017,0.3720053732395172,-0.5984357595443726,-0.03929947316646576
thumbs_up,0.0,0.0,0.0,-0.25495702028274536,-0.15643192827701569,0.027570918202400208,-0.3949444591999054,-0.4241371154785156,0.016351398080587387,-0.5208037495613098,-0.6111050248146057,-0.00037379557034000754,-0.6906868815422058,-0.6609851121902466,-0.008117211982607841,-0.21219666302204132,-0.6835903525352478,-0.03821225464344025,-0.04607003927230835,-0.9973363876342773,-0.04345645755529404,-0.04261123761534691,-0.9030054211616516,-0.034446049481630325,-0.08493801951408386,-0.7935541272163391,-0.027771009132266045,3.176009499838983e-08,-0.7025188207626343,-0.06799202412366867,0.12983009219169617,-0.9915362000465393,-0.034231726080179214,0.10200417041778564,-0.902673065662384,-0.0002348207199247554,0.049791119992733,-0.7797635197639465,0.009126587770879269,0.1878817230463028,-0.6773103475570679,-0.09015733003616333,0.2492571920156479,-0.8732883334159851,-0.03910597786307335,0.21605284512043,-0.7905133962631226,0.011744372546672821,0.17337770760059357,-0.6817413568496704,0.023776426911354065,0.3417615294456482,-0.6350940465927124,-0.11123470962047577,0.35324591398239136,-0.7737095952033997,-0.0545540489256382,0.3175879120826721,-0.705574631690979,0.002869784366339445,0.29190149903297424,-0.6228725910186768,0.0320395901799202
thumbs_up,0.0,0.0,0.0,-0.21477490663528442,-0.16451343894004822,0.020783644169569016,-0.33864521980285645,-0.4337292015552521,0.005958227440714836,-0.43941259384155273,-0.6278722286224365,-0.014654494822025299,-0.577913761138916,-0.6879236698150635,-0.02738942950963974,-0.1869484782218933,-0.658423662185669,-0.05452848970890045,-0.05905420333147049,-0.9982547760009766,-0.08125507086515427,-0.04711873084306717,-0.9001429677009583,-0.08404193818569183,-0.07885758578777313,-0.7794815301895142,-0.0803021490573883,1.2943276672672255e-08,-0.6746982932090759,-0.0868733674287796,0.10716729611158371,-0.9919309616088867,-0.07511378824710846,0.09315280616283417,-0.9005945324897766,-0.05007825046777725,0.05174669995903969,-0.7749777436256409,-0.04167447239160538,0.17001108825206757,-0.6550182104110718,-0.11348100751638412,0.24147799611091614,-0.8861993551254272,-0.08738303184509277,0.2128342092037201,-0.7982529997825623,-0.04258683696389198,0.17446313798427582,-0.6883343458175659,-0.027489952743053436,0.3124685287475586,-0.616189181804657,-0.13860218226909637,0.34729671478271484,-0.801561176776886,-0.10031440854072571,0.310371071100235,-0.7194562554359436,-0.04484034329652786,0.2817670702934265,-0.6238111257553101,-0.012949279509484768
thumbs_up,0.0,0.0,0.0,-0.2144915610551834,-0.1778830587863922,0.013878013007342815,-0.3331087827682495,-0.46745216846466064,-0.005487063899636269,-0.4324740171432495,-0.6663239002227783,-0.028089405968785286,-0.5691664218902588,-0.7346035838127136,-0.04203474521636963,-0.18851226568222046,-0.6382989287376404,-0.07466327399015427,-0.046539176255464554,-0.998916506767273,-0.10713320225477219,-0.03703027218580246,-0.9047473073005676,-0.1083335131406784,-0.07195554673671722,-0.7809839248657227,-0.099930539727211,-3.5861222880129162e-09,-0.649243950843811,-0.10111147910356522,0.12138096988201141,-0.989614725112915,-0.09811403602361679,0.10291337221860886,-0.9019426703453064,-0.07119443267583847,0.05643828958272934,-0.7763425707817078,-0.05731004849076271,0.16672180593013763,-0.6238183975219727,-0.12097032368183136,0.2416023313999176,-0.8732196688652039,-0.09448583424091339,0.208571657538414,-0.7928072214126587,-0.04472823441028595,0.16687217354774475,-0.6823897957801819,-0.02353345789015293,0.3052016794681549,-0.5839574933052063,-0.1394762396812439,0.3300723731517792,-0.77351313829422,-0.09466367959976196,0.2961761951446533,-0.7124520540237427,-0.03516819328069687,0.2698249816894531,-0.6272106170654297,0.00020893117471132427
thumbs_up,0.0,0.0,0.0,-0.20309753715991974,-0.16498152911663055,0.021455995738506317,-0.3146326541900635,-0.4447735548019409,0.014706788584589958,-0.38865095376968384,-0.6559973359107971,0.001506460946984589,-0.4941849410533905,-0.7507248520851135,-0.0026246930938214064,-0.17240720987319946,-0.6640102863311768,-0.036000099033117294,-0.041015803813934326,-0.999158501625061,-0.057881202548742294,-0.040381643921136856,-0.9079832434654236,-0.05845870450139046,-0.07411105930805206,-0.7887612581253052,-0.052567217499017715,-2.4296413769775427e-08,-0.6778333187103271,-0.06597865372896194,0.11062803864479065,-0.9884777665138245,-0.05343150720000267,0.09396743029356003,-0.9088795781135559,-0.02974851243197918,0.05368416756391525,-0.7883933782577515,-0.0210418738424778,0.155246302485466,-0.6549988985061646,-0.09159735590219498,0.2256973683834076,-0.89456707239151,-0.06360550969839096,0.20705083012580872,-0.8192965984344482,-0.02040286548435688,0.17512977123260498,-0.7125023007392883,-0.005112659651786089,0.2874976098537445,-0.6136554479598999,-0.11636482179164886,0.32333701848983765,-0.8055060505867004,-0.07561288774013519,0.30000048875808716,-0.7432345747947693,-0.023222381249070168,0.27912089228630066,-0.6555002331733704,0.006919885985553265
thumbs_up,0.0,0.0,0.0,-0.20595499873161316,-0.16185680031776428,0.015192060731351376,-0.3146885931491852,-0.42533397674560547,0.0008784270030446351,-0.39292722940444946,-0.6245153546333313,-0.01773706078529358,-0.4932713806629181,-0.7328336238861084,-0.027338501065969467,-0.17329345643520355,-0.6380820870399475,-0.06091828644275665,-0.0906156450510025,-0.9958859086036682,-0.09165865927934647,-0.10385701060295105,-0.8955166935920715,-0.09205568581819534,-0.12705621123313904,-0.763028085231781,-0.0828724354505539,-1.935846682954434e-08,-0.6616809368133545,-0.08690498024225235,0.056301236152648926,-0.9863665699958801,-0.08442264050245285,0.02557639218866825,-0.8976247906684875,-0.05947932228446007,0.001698233070783317,-0.7736210823059082,-0.047644034028053284,0.15028876066207886,-0.646570086479187,-0.10801053792238235,0.1798853725194931,-0.9246655106544495,-0.08836494386196136,0.14947038888931274,-0.8472650051116943,-0.04092685505747795,0.12972860038280487,-0.7393145561218262,-0.020361442118883133,0.27227428555488586,-0.6133695244789124,-0.12775690853595734,0.2777336835861206,-0.8345356583595276,-0.0914958044886589,0.25238901376724243,-0.777866005897522,-0.03676645830273628,0.24409054219722748,-0.694055438041687,-0.003481189953163266
thumbs_up,0.0,0.0,0.0,-0.19445551931858063,-0.1711619645357132,0.011692510917782784,-0.29415544867515564,-0.46469828486442566,0.000260895089013502,-0.35909587144851685,-0.6878397464752197,-0.013889295049011707,-0.4644339978694916,-0.8002451062202454,-0.01961383782327175,-0.173287495970726,-0.6165499687194824,-0.0642179399728775,-0.07220321893692017,-0.9973899126052856,-0.09820715337991714,-0.0818387046456337,-0.9047266840934753,-0.10048774629831314,-0.10425612330436707,-0.7747269868850708,-0.09138518571853638,-4.028783351373022e-08,-0.6365281939506531,-0.08667594939470291,0.06541495025157928,-0.9902567267417908,-0.08250821381807327,0.03869592025876045,-0.9116564989089966,-0.05674721300601959,0.01800832524895668,-0.7863471508026123,-0.045549698173999786,0.1523989588022232,-0.6271510124206543,-0.10464754700660706,0.18608330190181732,-0.9196740388870239,-0.08184686303138733,0.15983131527900696,-0.8473420143127441,-0.0332452617585659,0.14342182874679565,-0.7409507632255554,-0.013720178045332432,0.27541956305503845,-0.6058998107910156,-0.12186257541179657,0.2843201458454132,-0.8465259075164795,-0.08256842195987701,0.2618178427219391,-0.7860670685768127,-0.028041867539286613,0.2548779547214508,-0.6984533667564392,0.0026761386543512344
peace_sign,0.0,0.0,0.0,0.08044004440307617,-0.10656025260686874,-0.08254285156726837,0.09058774262666702,-0.26489466428756714,-0.11105158179998398,0.03481968864798546,-0.4131016731262207,-0.1332525610923767,-0.012191878631711006,-0.5167338252067566,-0.14841900765895844,0.08832056820392609,-0.49837008118629456,-0.04138652980327606,0.11923972517251968,-0.7192790508270264,-0.08143333345651627,0.14008700847625732,-0.8501811623573303,-0.10968943685293198,0.15178106725215912,-0.9610316753387451,-0.12618118524551392,-5.78611603074819e-10,-0.495100200176239,-0.028867896646261215,-0.04363127052783966,-0.726026177406311,-0.07565690577030182,-0.06983783841133118,-0.8673920631408691,-0.11184665560722351,-0.08841150999069214,-0.9960840344429016,-0.13002142310142517,-0.06861312687397003,-0.4386705160140991,-0.025230642408132553,-0.10477268695831299,-0.5421087741851807,-0.10021019726991653,-0.07854335755109787,-0.447195827960968,-0.12085060775279999,-0.05611811578273773,-0.36705493927001953,-0.11076626181602478,-0.12036889791488647,-0.3531761169433594,-0.02725820057094097,-0.14388759434223175,-0.4454752504825592,-0.08703344315290451,-0.10404407232999802,-0.38060232996940613,-0.08694471418857574,-0.06595172733068466,-0.3024899363517761,-0.06959840655326843
peace_sign,0.0,0.0,0.0,0.09413870424032211,-0.1941933035850525,-0.0437079593539238,0.0945545956492424,-0.38466328382492065,-0.04772971197962761,-0.016126146540045738,-0.4732019603252411,-0.05594521760940552,-0.1180545836687088,-0.49169620871543884,-0.06167615205049515,0.10226036608219147,-0.5467791557312012,0.014313808642327785,0.1398126780986786,-0.7509962320327759,-0.016056671738624573,0.155869260430336,-0.8800157904624939,-0.04070659726858139,0.16719315946102142,-0.9859241843223572,-0.05475175380706787,6.55033147722861e-08,-0.5100011229515076,0.009978458285331726,-0.04287853464484215,-0.7083715796470642,-0.02452799491584301,-0.06450796872377396,-0.8348817825317383,-0.056353870779275894,-0.07665680348873138,-0.9302433729171753,-0.07250737398862839,-0.0851195827126503,-0.42656826972961426,-0.0031947249080985785,-0.12401879578828812,-0.49307289719581604,-0.06696885824203491,-0.07917169481515884,-0.4278446435928345,-0.09551297873258591,-0.04386567324399948,-0.3562641739845276,-0.09168533235788345,-0.15115992724895477,-0.3217068016529083,-0.019650034606456757,-0.16613556444644928,-0.3735533654689789,-0.06500790268182755,-0.12396873533725739,-0.3305695950984955,-0.07007230818271637,-0.08534377068281174,-0.27381840348243713,-0.059535738080739975
peace_sign,0.0,0.0,0.0,0.10390797257423401,-0.23361875116825104,-0.0615525059401989,0.10272786021232605,-0.44098204374313354,-0.05041711404919624,0.0019113244488835335,-0.5551775693893433,-0.039894524961709976,-0.11549614369869232,-0.6148729920387268,-0.02348765917122364,0.12433110177516937,-0.5863695740699768,0.07785172015428543,0.14954952895641327,-0.7812873125076294,0.0972774550318718,0.1523289680480957,-0.9021919965744019,0.10390639305114746,0.15101180970668793,-0.9885318875312805,0.10468612611293793,2.3978678598268743e-08,-0.534224271774292,0.0882076546549797,-0.0627252608537674,-0.717172384262085,0.09854594618082047,-0.09559893608093262,-0.8406493067741394,0.08221558481454849,-0.12160385400056839,-0.9287533760070801,0.0702252984046936,-0.10646665096282959,-0.4349130690097809,0.0813039168715477,-0.16553452610969543,-0.5630776286125183,0.028743574395775795,-0.10941919684410095,-0.5266237854957581,-0.027372639626264572,-0.06484917551279068,-0.47501710057258606,-0.047037746757268906,-0.1992553323507309,-0.3280967175960541,0.07076215744018555,-0.24531713128089905,-0.4073753356933594,0.003528870875015855,-0.19944871962070465,-0.3862435817718506,-0.04185480996966362,-0.14236165583133698,-0.35937002301216125,-0.06261161714792252
peace_sign,0.0,0.0,0.0,0.05751556158065796,-0.1398736834526062,-0.0787869393825531,0.06280354410409927,-0.3239635229110718,-0.09372406452894211,-0.004511428531259298,-0.47328418493270874,-0.10283681005239487,-0.09182661771774292,-0.553707480430603,-0.10629244893789291,0.08601021021604538,-0.5026386976242065,-0.007651252206414938,0.11810658127069473,-0.72572261095047,-0.03388870880007744,0.13798442482948303,-0.8583795428276062,-0.05650743842124939,0.1493527740240097,-0.9638031125068665,-0.0693596750497818,-2.0399658851033564e-08,-0.49755391478538513,0.008492936380207539,-0.033029649406671524,-0.7304254770278931,-0.022720282897353172,-0.05528030917048454,-0.8755500912666321,-0.058912862092256546,-0.07595998793840408,-0.9971108436584473,-0.07768823951482773,-0.07143521308898926,-0.44172003865242004,0.013758226297795773,-0.11520475149154663,-0.5456171631813049,-0.05197250097990036,-0.0840485617518425,-0.4498559832572937,-0.08442270755767822,-0.05551081895828247,-0.3669288158416748,-0.0820186659693718,-0.12717613577842712,-0.364552766084671,0.013789353892207146,-0.15631821751594543,-0.4559141993522644,-0.036863308399915695,-0.1301538497209549,-0.4046188294887543,-0.04474378377199173,-0.1004883423447609,-0.3438339829444885,-0.03547777608036995
peace_sign,0.0,0.0,0.0,0.08215101063251495,-0.11784721165895462,-0.045541729778051376,0.1043357104063034,-0.2759295403957367,-0.06759771704673767,0.059748318046331406,-0.41515204310417175,-0.09483210742473602,-0.02109886147081852,-0.5048274993896484,-0.11948245763778687,0.0821581780910492,-0.46109843254089355,-0.02185606211423874,0.14303158223628998,-0.6403486132621765,-0.07517360150814056,0.17562739551067352,-0.751575767993927,-0.11305069178342819,0.19593295454978943,-0.8503630757331848,-0.13445091247558594,3.6070083808681375e-08,-0.4794059693813324,-0.03631274029612541,-0.016485661268234253,-0.7118862867355347,-0.09948835521936417,-0.03360319882631302,-0.8658202290534973,-0.141060009598732,-0.05377764254808426,-0.9985529184341431,-0.16098709404468536,-0.08066457509994507,-0.4427167773246765,-0.057109639048576355,-0.0910865068435669,-0.5599256157875061,-0.14445361495018005,-0.039664167910814285,-0.43714436888694763,-0.14702895283699036,-0.011276534758508205,-0.3432939946651459,-0.12065556645393372,-0.15286390483379364,-0.37583231925964355,-0.08117017894983292,-0.14968341588974,-0.4680090546607971,-0.1437031477689743,-0.09843447059392929,-0.38720080256462097,-0.12619127333164215,-0.06952311098575592,-0.310589998960495,-0.09462536126375198
peace_sign,0.0,0.0,0.0,0.0887085571885109,-0.10420732200145721,-0.05624033138155937,0.11499503999948502,-0.2607920467853546,-0.08157673478126526,0.06833828240633011,-0.4246475100517273,-0.10912550985813141,-0.020727407187223434,-0.5331286191940308,-0.13259610533714294,0.09212685376405716,-0.4597632586956024,-0.03625183925032616,0.17762944102287292,-0.636733889579773,-0.08733066916465759,0.22186894714832306,-0.7455846667289734,-0.1226240023970604,0.2572304606437683,-0.8438858985900879,-0.1438511162996292,-2.8830127618562074e-08,-0.4956715703010559,-0.04491443559527397,-0.0021512231323868036,-0.7252616286277771,-0.10336238890886307,-0.0014484445564448833,-0.8749010562896729,-0.13897737860679626,-0.00032486309646628797,-0.9999999403953552,-0.15755996108055115,-0.08904186636209488,-0.4741627871990204,-0.06045207381248474,-0.09193793684244156,-0.6043931245803833,-0.14116376638412476,-0.04815308749675751,-0.48757854104042053,-0.14097735285758972,-0.023200655356049538,-0.38888129591941833,-0.11616682261228561,-0.1689603477716446,-0.41726356744766235,-0.08108891546726227,-0.16783194243907928,-0.5227959752082825,-0.14131684601306915,-0.11924855411052704,-0.45114150643348694,-0.12640346586704254,-0.09017642587423325,-0.3749709129333496,-0.09855742007493973
peace_sign,0.0,0.0,0.0,0.13909505307674408,-0.12291796505451202,-0.056064050644636154,0.17871807515621185,-0.28847596049308777,-0.07850438356399536,0.10853353142738342,-0.44323739409446716,-0.1057208925485611,-0.013389174826443195,-0.5450959801673889,-0.13057520985603333,0.12413059920072556,-0.46088165044784546,-0.023553766310214996,0.21444538235664368,-0.6463947892189026,-0.08345836400985718,0.2659818232059479,-0.7542189359664917,-0.12444005161523819,0.3072400689125061,-0.8473919630050659,-0.1430298388004303,1.0429376251508415e-09,-0.4849751591682434,-0.03313221037387848,-0.0037902798503637314,-0.7248424887657166,-0.09038740396499634,-0.001659984583966434,-0.8786285519599915,-0.12371167540550232,0.008023188449442387,-0.9999678134918213,-0.13659736514091492,-0.11961782723665237,-0.45625945925712585,-0.05322893336415291,-0.10563842207193375,-0.5855176448822021,-0.14535318315029144,-0.03281930461525917,-0.4833924174308777,-0.15908649563789368,0.02169474959373474,-0.3797193765640259,-0.13599859178066254,-0.23223310708999634,-0.39454978704452515,-0.07697626948356628,-0.21841926872730255,-0.49100786447525024,-0.1448599100112915,-0.1372864842414856,-0.4491114020347595,-0.1382557898759842,-0.07351050525903702,-0.3889122009277344,-0.11259591579437256
peace_sign,0.0,0.0,0.0,0.165068119764328,-0.13395029306411743,-0.04707803949713707,0.2106953263282776,-0.32742559909820557,-0.05417665094137192,0.1147010326385498,-0.48832547664642334,-0.06410760432481766,-0.03345928341150284,-0.5781137347221375,-0.07429433614015579,0.13624773919582367,-0.4680250287055969,0.007148122414946556,0.20831240713596344,-0.6567758321762085,-0.020526161417365074,0.24810691177845,-0.7723073959350586,-0.04670785367488861,0.2758622169494629,-0.870130717754364,-0.0667584016919136,-1.0925453597376844e-10,-0.48926791548728943,-0.0056723919697105885,-0.012559115886688232,-0.7195792198181152,-0.03263125568628311,-0.01548453327268362,-0.8705363869667053,-0.06571373343467712,-0.02247053198516369,-0.9997475147247314,-0.0897606909275055,-0.11912348121404648,-0.46177077293395996,-0.028496041893959045,-0.1586155891418457,-0.6510658860206604,-0.08790720254182816,-0.11405070126056671,-0.7123033404350281,-0.1257937252521515,-0.08235618472099304,-0.7502479553222656,-0.14365805685520172,-0.23034316301345825,-0.40244027972221375,-0.05479190871119499,-0.21145270764827728,-0.5329058170318604,-0.11493551731109619,-0.11225016415119171,-0.5040947794914246,-0.12624523043632507,-0.03538941964507103,-0.44358745217323303,-0.1267981082201004
peace_sign,0.0,0.0,0.0,0.1406344324350357,-0.1492149829864502,-0.05561347305774689,0.1610041856765747,-0.33597391843795776,-0.06788957864046097,0.05303811654448509,-0.5068147778511047,-0.08470439165830612,-0.10436052083969116,-0.590194821357727,-0.09903513640165329,0.13464228808879852,-0.45113328099250793,0.001752616954036057,0.224946528673172,-0.6555168032646179,-0.035274408757686615,0.2667068541049957,-0.7783777713775635,-0.06346683204174042,0.2945248782634735,-0.8816759586334229,-0.08163274824619293,4.915303719599251e-09,-0.4729197025299072,-0.007171436212956905,-0.04597480595111847,-0.7177316546440125,-0.055687371641397476,-0.06267548352479935,-0.8707866072654724,-0.09436091035604477,-0.08172398805618286,-0.9966549873352051,-0.11531219631433487,-0.11596592515707016,-0.4426613450050354,-0.025617988780140877,-0.15065522491931915,-0.592623233795166,-0.11056776344776154,-0.07679584622383118,-0.5033810138702393,-0.1309816539287567,-0.04014375060796738,-0.41356730461120605,-0.11727779358625412,-0.22696635127067566,-0.3850422501564026,-0.04748670384287834,-0.24136754870414734,-0.5069627165794373,-0.11100617796182632,-0.16934539377689362,-0.4628292918205261,-0.10815336555242538,-0.12238795310258865,-0.39560627937316895,-0.08938547223806381
